,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,discountlevel
27002,1,768.85,0,1,Urban,1,Multichannel,Discount,0,10.78041545
27004,5,299.33,0,1,Surburban,0,Web,Discount,0,8.956428718
27005,4,257.06,1,1,Urban,0,Web,Discount,0,6.862728133
27006,1,305.28,0,1,Surburban,1,Phone,Discount,0,11.60353147
27011,5,137.5,0,1,Surburban,0,Phone,Discount,0,5.772619067
27015,9,333.02,1,0,Urban,1,Web,Discount,1,23.08683289
27016,4,369.44,0,1,Urban,0,Multichannel,Discount,0,9.194515253
27020,10,175.46,1,0,Surburban,1,Web,Discount,0,6.554715782
27025,10,38.91,0,1,Rural,0,Web,Discount,0,12.8008308
27030,9,108.59,1,0,Urban,1,Phone,Discount,0,4.729546087
27038,6,126.18,0,1,Urban,1,Web,Discount,0,12.60872383
27039,9,235.87,0,1,Surburban,1,Web,Discount,0,4.118684565
27042,3,110.63,1,0,Urban,0,Web,Discount,0,10.56676923
27045,11,117.09,1,0,Surburban,1,Web,Discount,0,10.34035002
27050,2,269.35,0,1,Rural,0,Phone,Discount,1,24.94655434
27052,4,222.86,1,0,Urban,0,Web,Discount,1,21.71474058
27056,6,158.87,0,1,Rural,0,Phone,Discount,0,10.17509821
27057,3,73.08,1,0,Urban,1,Web,Discount,1,28.81360635
27058,4,157.08,1,0,Surburban,0,Phone,Discount,0,11.69731748
27060,12,39.94,1,0,Surburban,1,Web,Discount,0,12.87714452
27061,10,396.87,1,0,Urban,0,Phone,Discount,0,12.59515328
27062,10,108.42,1,0,Rural,0,Phone,Discount,0,4.295849947
27064,9,103.88,0,1,Surburban,1,Phone,Discount,0,5.773784635
27066,7,45,0,1,Surburban,0,Web,Discount,0,7.49096825
27067,10,225.74,0,1,Surburban,1,Phone,Discount,1,23.8213827
27069,5,193.28,1,0,Rural,1,Web,Discount,1,12.41151704
27075,10,297.11,0,1,Surburban,1,Web,Discount,0,12.26732395
27076,6,196.59,0,1,Urban,0,Phone,Discount,1,29.90969155
27079,10,295.11,1,1,Surburban,0,Phone,Discount,1,29.56068336
27081,11,41.89,1,0,Surburban,1,Web,Discount,0,8.668444512
27083,11,410.48,1,0,Surburban,0,Web,Discount,0,12.45445875
27085,1,49.52,0,1,Urban,1,Web,Discount,0,9.106131228
27087,10,71.46,0,1,Surburban,1,Web,Discount,0,9.31450036
27088,1,684.51,0,1,Urban,1,Web,Discount,1,26.9672913
27089,3,538.99,1,0,Urban,1,Web,Discount,0,7.908190497
27093,9,54.43,1,0,Urban,0,Web,Discount,1,22.20975833
27095,8,46.08,0,1,Urban,0,Phone,Discount,0,6.209493435
27097,9,470.32,1,0,Urban,1,Web,Discount,0,7.532650826
27100,2,232.06,0,1,Surburban,0,Web,Discount,0,16.72989023
27102,10,80.96,1,0,Surburban,0,Phone,Discount,0,9.389971874
27106,2,242.23,0,1,Urban,1,Phone,Discount,0,8.41575839
27108,2,102.38,1,0,Urban,1,Web,Discount,0,11.10960382
27110,8,34.77,0,1,Rural,0,Web,Discount,0,2.411388496
27111,8,46.23,0,1,Surburban,1,Phone,Discount,0,4.046598581
27123,6,89.62,0,1,Surburban,1,Phone,Discount,0,6.817878681
27125,1,143.13,0,1,Rural,0,Web,Discount,0,12.58473846
27127,9,114.25,1,0,Surburban,0,Web,Discount,1,28.23213799
27128,7,120.6,1,0,Urban,0,Phone,Discount,0,11.19376259
27133,10,42.74,1,0,Urban,1,Phone,Discount,0,14.16653864
27135,5,29.99,0,1,Urban,1,Web,Discount,0,10.73434188
27136,10,174.03,1,0,Urban,1,Web,Discount,0,4.901449524
27141,10,29.99,0,1,Surburban,1,Phone,Discount,0,7.790103578
27142,5,29.99,0,1,Surburban,1,Phone,Discount,0,2.928773264
27144,6,29.99,1,0,Rural,1,Phone,Discount,0,7.24957264
27148,3,425.63,0,1,Urban,0,Web,Discount,0,12.46841151
27154,10,29.99,0,1,Urban,1,Phone,Discount,0,8.412376017
27157,1,29.99,0,1,Urban,1,Phone,Discount,0,9.376253463
27158,4,436.11,1,0,Urban,1,Multichannel,Discount,1,21.6322467
27161,1,270.44,1,0,Urban,0,Multichannel,Discount,0,5.106141569
27162,4,153.13,1,0,Urban,0,Phone,Discount,0,13.45100407
27163,2,315.2,0,1,Surburban,0,Web,Discount,0,5.28170053
27165,3,84.25,1,0,Surburban,1,Phone,Discount,0,11.87941892
27166,6,390.45,1,0,Surburban,0,Phone,Discount,0,13.24253178
27170,7,258.47,0,1,Surburban,0,Phone,Discount,1,24.27116407
27178,10,132.15,0,1,Urban,0,Phone,Discount,0,3.257335379
27182,9,790.78,0,1,Surburban,1,Multichannel,Discount,0,7.786947532
27183,12,49.09,1,0,Urban,0,Phone,Discount,0,13.63623213
27185,2,29.99,0,1,Urban,1,Phone,Discount,0,10.90311888
27186,3,64.1,1,0,Surburban,1,Phone,Discount,0,3.682014401
27189,1,446.2,1,0,Urban,0,Web,Discount,0,11.48181443
27191,2,93.57,0,1,Surburban,1,Web,Discount,1,27.10717225
27194,10,441.02,1,1,Surburban,0,Web,Discount,1,29.11161855
27198,9,338.47,1,0,Surburban,0,Phone,Discount,1,24.92593804
27205,5,757.68,0,1,Urban,1,Phone,Discount,1,20.34714169
27207,1,256.58,1,1,Urban,0,Phone,Discount,0,12.84415409
27215,3,862.44,1,1,Urban,1,Phone,Discount,0,6.674012702
27217,10,29.99,0,1,Urban,0,Web,Discount,0,11.13502387
27219,10,59.28,1,0,Surburban,1,Web,Discount,0,8.348531603
27222,1,533.11,0,1,Urban,1,Multichannel,Discount,0,9.509657646
27225,9,65.66,1,0,Surburban,1,Web,Discount,0,13.78649535
27228,4,97.19,0,1,Surburban,0,Web,Discount,1,26.28015806
27230,8,301.48,1,0,Surburban,0,Multichannel,Discount,1,15.66608484
27231,10,178.95,0,1,Surburban,0,Phone,Discount,0,13.30905408
27245,11,29.99,1,0,Urban,1,Web,Discount,0,9.963262492
27247,1,1053.03,1,0,Rural,1,Phone,Discount,1,27.17020903
27249,10,131.09,0,1,Urban,1,Web,Discount,0,5.677143893
27250,2,59.11,1,0,Surburban,0,Web,Discount,0,11.88975448
27252,4,457.54,0,1,Rural,1,Phone,Discount,0,10.26303404
27255,7,468.7,1,0,Urban,0,Multichannel,Discount,0,9.20658274
27256,6,47.93,0,1,Urban,0,Web,Discount,0,8.936432523
27263,5,234.32,0,1,Urban,1,Multichannel,Discount,0,10.44718616
27267,6,112.31,1,0,Surburban,0,Phone,Discount,1,28.11935802
27271,5,66.33,0,1,Rural,0,Phone,Discount,0,10.52914544
27273,10,29.99,0,1,Surburban,0,Web,Discount,0,10.34574003
27274,2,68.69,0,1,Surburban,0,Web,Discount,0,10.15833266
27278,9,32.92,1,0,Surburban,0,Web,Discount,1,18.32119344
27279,5,325.3,0,1,Urban,0,Multichannel,Discount,1,28.13934462
27280,10,284.91,0,1,Urban,0,Phone,Discount,1,23.04388841
27281,8,30.26,0,1,Rural,0,Web,Discount,1,27.99040306
27284,9,132.12,0,1,Surburban,0,Web,Discount,0,9.130695847
27285,1,480.53,1,0,Rural,1,Phone,Discount,0,13.62499634
27289,5,646.59,1,0,Surburban,1,Web,Discount,1,21.90476221
27292,10,946.65,0,1,Surburban,1,Multichannel,Discount,0,7.506308121
27294,9,44.42,1,0,Urban,1,Web,Discount,0,8.639797899
27295,2,48.22,1,0,Surburban,0,Phone,Discount,0,5.517691384
27308,3,337.85,1,1,Surburban,0,Multichannel,Discount,1,24.39842543
27311,1,139.95,1,0,Urban,1,Phone,Discount,1,24.13066903
27317,12,151.66,0,1,Urban,0,Phone,Discount,0,10.32209429
27319,8,139.11,1,0,Surburban,1,Web,Discount,0,14.06758368
27320,5,29.99,1,0,Urban,0,Phone,Discount,0,10.35693964
27322,1,86.14,1,0,Urban,1,Web,Discount,0,13.68830949
27324,12,156.06,0,1,Urban,0,Web,Discount,0,14.0170124
27325,2,251.49,1,0,Surburban,0,Phone,Discount,0,9.351074941
27328,2,129.58,1,0,Rural,1,Web,Discount,1,22.21617262
27330,9,462.27,1,1,Surburban,0,Phone,Discount,0,12.21875138
27333,1,350.17,1,0,Urban,1,Phone,Discount,0,13.21873564
27334,11,250.22,1,0,Urban,1,Web,Discount,0,5.532002866
27336,4,787.83,1,1,Urban,1,Multichannel,Discount,0,16.59158457
27339,11,141.71,1,0,Surburban,1,Web,Discount,0,5.807710876
27340,10,115.41,0,1,Surburban,1,Web,Discount,0,0.926201577
27348,6,189.95,0,1,Surburban,0,Web,Discount,0,9.163981697
27349,2,200.68,1,0,Surburban,0,Phone,Discount,0,5.765920534
27350,7,85.05,0,1,Surburban,0,Phone,Discount,0,8.872218752
27355,6,29.99,1,0,Rural,1,Phone,Discount,0,5.415123199
27359,5,719.47,1,0,Urban,1,Multichannel,Discount,0,11.49042006
27361,7,138.19,0,1,Surburban,0,Phone,Discount,0,17.74211867
27362,6,256.95,1,0,Surburban,0,Web,Discount,1,20.9626453
27365,7,666.51,0,1,Urban,1,Phone,Discount,0,6.680849757
27366,10,213.57,0,1,Surburban,0,Phone,Discount,0,6.743378446
27369,6,43.96,0,1,Urban,0,Web,Discount,1,24.20340745
27371,2,356.27,0,1,Urban,0,Phone,Discount,1,24.67236883
27375,6,1358.15,1,0,Urban,1,Multichannel,Discount,1,17.4826474
27380,11,408.27,0,1,Urban,0,Phone,Discount,0,6.687057355
27382,10,112.23,1,0,Surburban,1,Phone,Discount,0,14.47764357
27388,9,77.89,1,0,Urban,1,Web,Discount,0,16.01774945
27389,4,127.41,1,0,Urban,0,Phone,Discount,0,1.565435962
27393,10,128.57,0,1,Urban,1,Phone,Discount,0,3.907943936
27394,4,177.79,1,0,Urban,1,Phone,Discount,0,12.96624111
27397,6,45.79,1,0,Rural,0,Phone,Discount,0,9.92328091
27398,10,29.99,0,1,Surburban,1,Phone,Discount,1,28.02750293
27401,9,211.68,1,1,Urban,0,Phone,Discount,1,23.67356151
27402,3,291.21,1,0,Urban,1,Web,Discount,0,15.19936552
27403,4,236.89,0,1,Surburban,0,Phone,Discount,0,13.78189519
27408,8,103.42,0,1,Surburban,0,Web,Discount,0,5.272858595
27411,5,57.75,1,0,Surburban,0,Web,Discount,0,10.91191374
27412,2,231.81,1,1,Surburban,0,Web,Discount,0,7.422839382
27416,3,272.42,1,1,Urban,1,Web,Discount,0,16.65499909
27418,1,312.47,1,0,Surburban,0,Phone,Discount,0,15.31717113
27420,7,40.21,1,0,Surburban,1,Web,Discount,0,11.79792577
27423,11,220.35,1,0,Urban,0,Phone,Discount,0,12.60376723
27424,3,48.07,0,1,Urban,0,Web,Discount,1,26.24987905
27429,1,498.1,0,1,Surburban,0,Multichannel,Discount,0,8.953096863
27431,10,34.97,1,0,Surburban,1,Phone,Discount,0,8.224165669
27436,10,107.34,0,1,Surburban,1,Phone,Discount,0,13.48442752
27440,10,151.86,1,0,Urban,1,Web,Discount,0,10.24748873
27443,9,189.62,1,0,Surburban,1,Phone,Discount,0,2.88756779
27458,5,781.91,1,1,Surburban,1,Web,Discount,0,14.04897599
27459,10,41.88,0,1,Urban,1,Web,Discount,0,10.09519255
27461,10,212.19,1,1,Surburban,0,Phone,Discount,1,23.97918628
27462,3,346.3,0,1,Urban,0,Phone,Discount,0,6.939825173
27469,10,73.03,0,1,Urban,0,Web,Discount,0,12.31908947
27473,1,457.9,0,1,Urban,0,Web,Discount,1,27.89859697
27474,9,523.24,1,0,Urban,1,Multichannel,Discount,0,11.41746409
27475,10,125.16,0,1,Surburban,1,Phone,Discount,0,3.130032239
27476,5,29.99,1,0,Urban,0,Web,Discount,0,9.471276424
27478,12,30.92,0,1,Urban,0,Phone,Discount,0,10.48509616
27479,3,420.66,1,0,Surburban,1,Multichannel,Discount,0,8.861190171
27482,11,148.5,1,0,Rural,0,Web,Discount,0,8.410528743
27483,10,87.51,1,0,Urban,0,Web,Discount,0,15.15967193
27485,2,353.23,1,1,Surburban,1,Web,Discount,0,17.76263828
27488,5,29.99,0,1,Urban,1,Web,Discount,0,15.61284278
27489,9,185.15,0,1,Urban,0,Web,Discount,0,3.8434187
27494,10,445.58,0,1,Surburban,0,Phone,Discount,1,25.55422535
27500,10,330.42,0,1,Surburban,0,Phone,Discount,1,27.77581233
27505,5,29.99,1,0,Rural,0,Web,Discount,1,21.12275922
27508,1,823.03,1,1,Surburban,1,Phone,Discount,0,12.37950731
27513,2,942.02,0,1,Surburban,1,Web,Discount,0,13.31369323
27515,4,1429.06,0,1,Urban,1,Phone,Discount,0,9.116038628
27519,11,179,0,1,Urban,0,Web,Discount,0,3.407514977
27521,9,47.48,1,0,Urban,1,Phone,Discount,0,9.08317564
27522,12,192.62,0,1,Urban,0,Phone,Discount,0,7.182869958
27524,10,306.31,0,1,Surburban,0,Web,Discount,0,6.327488032
27527,2,79.71,0,1,Surburban,0,Phone,Discount,0,7.279708461
27531,9,768.06,1,1,Surburban,1,Multichannel,Discount,0,6.069857446
27535,5,349.03,1,0,Rural,0,Phone,Discount,0,6.752774607
27541,7,61.07,1,0,Surburban,0,Phone,Discount,0,12.20226015
27544,11,96.19,1,0,Urban,0,Phone,Discount,0,10.71807327
27545,2,409.86,0,1,Urban,0,Multichannel,Discount,0,0.259382143
27548,7,248.83,0,1,Urban,1,Phone,Discount,0,8.176674326
27551,7,102.66,0,1,Rural,1,Web,Discount,0,7.119886002
27553,7,95.15,1,0,Urban,1,Web,Discount,0,6.840074664
27555,12,388.82,1,1,Surburban,1,Multichannel,Discount,0,9.747814233
27562,3,31.93,0,1,Surburban,0,Phone,Discount,0,6.079183557
27564,7,29.99,1,0,Urban,0,Web,Discount,0,8.124600494
27565,2,91.34,1,0,Urban,0,Phone,Discount,0,5.545116009
27569,8,106.18,0,1,Urban,1,Phone,Discount,1,27.5789739
27571,10,29.99,1,0,Surburban,0,Web,Discount,0,13.94997636
27573,3,205.93,0,1,Surburban,0,Phone,Discount,1,18.75767244
27576,4,309.3,1,0,Urban,1,Web,Discount,0,12.3581765
27578,9,201.01,1,0,Urban,1,Multichannel,Discount,0,13.82232398
27579,10,72.93,1,0,Rural,0,Web,Discount,0,6.909378831
27580,10,29.99,1,0,Rural,1,Web,Discount,0,7.977266079
27589,1,65.3,0,1,Rural,1,Web,Discount,1,20.96772514
27592,2,38.78,0,1,Rural,1,Phone,Discount,0,12.5539354
27593,5,120.71,0,1,Surburban,1,Phone,Discount,0,11.53923437
27595,8,179.34,0,1,Surburban,1,Phone,Discount,0,10.78595954
27600,2,220.95,1,1,Rural,0,Phone,Discount,0,8.182050004
27606,7,377.06,0,1,Urban,0,Phone,Discount,0,8.601894276
27610,2,117.73,0,1,Surburban,0,Phone,Discount,1,29.52479631
27611,5,402.44,1,1,Surburban,0,Phone,Discount,0,13.70878592
27613,8,481.43,1,0,Urban,0,Phone,Discount,0,14.7925444
27615,10,124.02,0,1,Surburban,0,Web,Discount,1,22.58039359
27616,9,175.37,0,1,Surburban,0,Phone,Discount,0,6.941519344
27617,2,183.81,0,1,Surburban,1,Web,Discount,1,23.71995512
27618,10,140.07,1,0,Surburban,0,Web,Discount,0,11.72242486
27624,1,362.02,0,1,Urban,0,Multichannel,Discount,0,6.936736519
27627,5,71.41,0,1,Urban,1,Phone,Discount,0,12.41294515
27631,6,186.74,1,0,Urban,1,Phone,Discount,0,13.16095749
27635,9,29.99,1,0,Urban,1,Web,Discount,0,14.81552115
27638,3,180.89,1,0,Surburban,0,Web,Discount,0,9.149599204
27641,10,39.58,0,1,Rural,1,Web,Discount,0,9.885389483
27642,11,111.6,0,1,Surburban,1,Web,Discount,0,10.71828227
27644,2,554.6,1,0,Rural,1,Web,Discount,0,2.389700917
27646,1,188.55,1,0,Urban,1,Web,Discount,0,13.19753208
27647,7,87.99,1,0,Urban,1,Web,Discount,0,10.39307957
27650,9,365.11,1,0,Urban,0,Multichannel,Discount,0,16.49343063
27652,8,29.99,0,1,Urban,0,Phone,Discount,0,9.786846708
27656,5,511.86,0,1,Urban,1,Multichannel,Discount,0,3.224184269
27657,2,135.96,0,1,Surburban,0,Web,Discount,0,16.10834746
27659,6,239.52,1,0,Surburban,0,Phone,Discount,0,11.98426927
27661,10,32.44,0,1,Urban,0,Phone,Discount,0,6.450742546
27663,10,241.5,0,1,Surburban,0,Phone,Discount,0,13.33673846
27664,5,234.87,0,1,Urban,1,Phone,Discount,0,9.374140959
27665,1,29.99,0,1,Urban,1,Phone,Discount,0,9.516522474
27666,7,148.73,1,0,Surburban,0,Web,Discount,1,23.80277345
27668,9,179.15,0,1,Urban,0,Phone,Discount,0,4.639290078
27669,5,463.36,1,1,Urban,0,Web,Discount,0,18.4365195
27672,9,66.65,0,1,Surburban,0,Phone,Discount,0,6.134565107
27675,12,338.79,0,1,Surburban,0,Multichannel,Discount,0,13.6595414
27676,5,138.66,0,1,Surburban,1,Web,Discount,0,9.96834915
27678,7,66.88,1,0,Urban,0,Phone,Discount,0,8.45835311
27681,2,674.86,0,1,Rural,1,Web,Discount,0,11.92772761
27685,8,29.99,1,0,Urban,0,Phone,Discount,1,27.33071768
27686,5,640.16,1,1,Urban,1,Multichannel,Discount,0,12.14171441
27690,6,101.72,1,0,Surburban,0,Phone,Discount,0,9.587762868
27692,1,58.63,0,1,Rural,0,Phone,Discount,1,24.68434493
27695,5,383.05,1,0,Urban,1,Web,Discount,0,6.067770319
27696,7,29.99,0,1,Urban,1,Phone,Discount,0,5.717199254
27699,10,50.28,1,0,Surburban,1,Phone,Discount,0,12.33822226
27700,2,108.37,1,0,Surburban,1,Web,Discount,0,8.28583555
27705,10,93.9,0,1,Urban,1,Phone,Discount,0,2.805107869
27706,5,32.39,1,0,Rural,1,Web,Discount,0,13.71707231
27709,2,1096.6,1,0,Surburban,1,Phone,Discount,1,25.07413398
27711,10,271.65,0,1,Surburban,0,Web,Discount,0,8.303848205
27712,3,273.66,1,0,Rural,1,Multichannel,Discount,0,14.24681801
27713,4,346.55,1,1,Surburban,1,Web,Discount,1,26.39874862
27716,10,85.9,1,0,Urban,0,Phone,Discount,0,10.04709757
27717,1,790.38,0,1,Urban,1,Web,Discount,0,6.31683218
27718,2,420.62,1,1,Urban,0,Multichannel,Discount,1,22.42278779
27721,3,565.03,1,0,Surburban,1,Web,Discount,1,28.79204562
27723,5,865.86,1,0,Urban,1,Multichannel,Discount,1,22.65012607
27728,9,252.64,1,0,Surburban,1,Multichannel,Discount,0,8.808246327
27732,4,29.99,1,0,Urban,1,Web,Discount,0,6.443150302
27738,12,29.99,0,1,Urban,0,Phone,Discount,0,14.37768975
27739,8,460.26,0,1,Rural,0,Multichannel,Discount,1,25.31663851
27740,4,298.22,0,1,Urban,1,Multichannel,Discount,0,14.28449579
27742,10,259.38,0,1,Urban,0,Web,Discount,0,22.15413615
27743,2,579.23,1,0,Rural,1,Phone,Discount,1,25.57469107
27744,10,51.5,1,0,Urban,0,Phone,Discount,0,14.84411063
27748,8,632.44,1,0,Urban,1,Phone,Discount,0,11.89887975
27756,2,555.43,1,0,Rural,1,Multichannel,Discount,0,13.26378734
27764,3,97.2,0,1,Surburban,1,Web,Discount,0,8.639725899
27765,2,895,1,1,Urban,1,Multichannel,Discount,0,14.30634905
27768,11,303.43,0,1,Urban,0,Phone,Discount,0,6.343738493
27771,8,29.99,1,0,Urban,1,Phone,Discount,0,17.23855327
27774,9,116.83,0,1,Urban,1,Web,Discount,0,15.44829999
27777,11,292.16,1,0,Surburban,0,Phone,Discount,0,15.95016454
27781,6,293.67,1,1,Surburban,1,Multichannel,Discount,0,7.249276046
27785,4,58.15,1,0,Urban,0,Phone,Discount,0,16.73380727
27786,4,553.3,1,0,Surburban,1,Web,Discount,0,12.39019856
27787,8,610.16,1,1,Urban,1,Multichannel,Discount,1,22.27930771
27790,10,90.64,0,1,Surburban,1,Phone,Discount,0,11.84006224
27791,10,29.99,1,0,Rural,1,Web,Discount,0,11.2764969
27796,3,396.26,1,0,Rural,1,Phone,Discount,0,6.023755219
27799,10,607.76,1,0,Urban,1,Web,Discount,0,9.834043905
27802,7,71.26,0,1,Surburban,1,Phone,Discount,0,8.043206829
27808,4,29.99,0,1,Urban,0,Phone,Discount,0,13.36414617
27809,10,72.67,0,1,Urban,1,Web,Discount,1,25.59925416
27811,1,171.63,0,1,Urban,0,Web,Discount,0,9.545699437
27818,6,168.61,0,1,Urban,0,Phone,Discount,0,4.006115384
27821,1,143.67,0,1,Surburban,1,Web,Discount,0,15.36445489
27822,3,118.18,0,1,Urban,1,Web,Discount,1,18.81246313
27823,12,42.29,1,0,Urban,0,Phone,Discount,0,10.62938557
27827,8,148.36,0,1,Surburban,1,Phone,Discount,0,3.915493623
27828,6,357.95,0,1,Surburban,1,Web,Discount,0,11.42341738
27831,5,29.99,0,1,Rural,0,Web,Discount,0,9.373541341
27833,7,440.1,0,1,Urban,0,Web,Discount,0,14.1223556
27838,5,220.67,0,1,Surburban,0,Web,Discount,1,24.61096359
27841,8,453.5,1,0,Urban,1,Phone,Discount,0,11.4642126
27842,2,255.22,0,1,Urban,0,Web,Discount,0,6.894445272
27849,1,147.18,1,0,Surburban,0,Web,Discount,1,26.85884941
27850,1,49.28,1,0,Rural,1,Phone,Discount,1,18.5831737
27854,5,29.99,1,0,Urban,1,Web,Discount,0,2.864493279
27859,6,170.45,1,0,Surburban,0,Web,Discount,0,12.35710576
27862,1,67.22,0,1,Urban,1,Phone,Discount,0,5.967034808
27863,1,138.27,0,1,Urban,1,Phone,Discount,0,17.46721138
27864,2,195.61,0,1,Surburban,1,Web,Discount,1,17.17986435
27870,1,690.78,0,1,Urban,1,Phone,Discount,0,10.6129305
27874,6,105.04,0,1,Surburban,1,Web,Discount,1,24.58166709
27876,8,486.25,0,1,Urban,0,Web,Discount,0,12.65734092
27879,9,49.05,1,0,Surburban,1,Phone,Discount,0,4.896553622
27886,5,372.99,1,0,Surburban,0,Phone,Discount,0,16.78417784
27889,9,334.43,1,0,Urban,1,Phone,Discount,0,9.212453621
27892,3,172.31,1,0,Surburban,0,Web,Discount,0,9.520752875
27894,12,31.13,1,0,Surburban,0,Web,Discount,0,8.676281507
27903,10,114.4,1,0,Urban,1,Web,Discount,1,26.97395675
27904,3,74.46,1,0,Urban,0,Phone,Discount,1,18.91258995
27905,2,476.1,1,0,Surburban,0,Phone,Discount,0,6.774104449
27907,2,782.25,1,1,Urban,1,Web,Discount,1,20.45895189
27909,2,195.45,1,0,Rural,0,Web,Discount,0,12.32346333
27910,5,757.11,0,1,Rural,1,Phone,Discount,0,8.361835996
27912,6,198.11,0,1,Urban,0,Phone,Discount,1,26.28956348
27914,1,164.24,0,1,Surburban,1,Web,Discount,0,9.354402895
27915,3,114.54,0,1,Urban,1,Phone,Discount,0,12.92459464
27916,4,29.99,0,1,Urban,1,Phone,Discount,0,6.25713108
27923,2,401.56,0,1,Surburban,1,Phone,Discount,0,11.2613088
27925,6,244.53,0,1,Surburban,1,Web,Discount,0,5.581574736
27929,8,629.77,0,1,Urban,1,Multichannel,Discount,0,9.686543868
27933,3,109.71,0,1,Rural,1,Web,Discount,0,10.36809703
27935,3,664.5,1,0,Surburban,1,Web,Discount,0,7.191375583
27936,3,48.16,0,1,Surburban,1,Web,Discount,0,9.183973226
27937,7,29.99,0,1,Urban,0,Phone,Discount,0,10.09169215
27938,7,29.99,0,1,Urban,0,Web,Discount,0,11.30113575
27939,2,66.11,0,1,Rural,1,Web,Discount,0,12.11831181
27942,6,315.63,1,1,Surburban,0,Multichannel,Discount,1,23.822052
27945,3,217.53,1,1,Urban,1,Multichannel,Discount,1,23.01691843
27946,1,29.99,0,1,Surburban,0,Web,Discount,0,8.625556367
27953,5,29.99,1,0,Surburban,0,Web,Discount,0,6.838081205
27956,11,253.51,0,1,Urban,1,Phone,Discount,0,10.40583466
27958,9,43.83,1,0,Surburban,1,Phone,Discount,0,9.844979304
27959,2,54.48,0,1,Rural,0,Phone,Discount,0,9.192323306
27963,8,154.74,0,1,Surburban,0,Web,Discount,0,9.356426789
27965,11,392.01,0,1,Surburban,0,Phone,Discount,0,8.304592524
27968,2,56.62,0,1,Urban,0,Web,Discount,0,6.06000257
27974,5,37.82,0,1,Urban,1,Web,Discount,0,8.910838856
27978,8,45.44,0,1,Urban,1,Web,Discount,0,7.275473649
27979,2,346.99,1,0,Rural,0,Phone,Discount,0,18.23892756
27986,2,1332.22,0,1,Surburban,1,Multichannel,Discount,0,10.14813997
27988,11,242.71,0,1,Surburban,1,Web,Discount,0,10.49812674
27989,6,306.39,1,1,Rural,0,Multichannel,Discount,0,7.641103745
27990,5,103.07,1,0,Surburban,0,Web,Discount,0,12.43621591
27991,9,29.99,0,1,Surburban,1,Web,Discount,0,9.028117893
27994,6,29.99,0,1,Urban,0,Phone,Discount,0,11.89533288
27996,5,229.34,0,1,Surburban,0,Multichannel,Discount,0,11.32968754
27998,4,167.94,1,0,Rural,0,Web,Discount,0,9.394473745
28002,2,225.75,1,0,Urban,0,Web,Discount,0,19.35856925
28010,5,228.51,0,1,Surburban,0,Web,Discount,0,18.97014508
28011,1,171.36,1,0,Surburban,1,Web,Discount,0,10.24126807
28014,1,186.45,1,0,Surburban,0,Web,Discount,1,25.05658754
28018,6,139.88,0,1,Rural,1,Phone,Discount,0,5.19205841
28020,1,40.43,0,1,Rural,0,Web,Discount,0,10.11160853
28021,9,235.51,1,0,Surburban,0,Web,Discount,0,11.30264401
28022,1,50.36,1,0,Surburban,1,Phone,Discount,0,11.2882926
28025,1,158.09,0,1,Surburban,1,Web,Discount,0,14.22187337
28026,1,106.34,0,1,Urban,0,Phone,Discount,1,21.45229064
28032,11,185.6,0,1,Urban,0,Web,Discount,0,18.02801527
28034,9,265.15,0,1,Urban,0,Phone,Discount,0,12.70227704
28037,9,388.58,0,1,Rural,0,Phone,Discount,0,8.758431464
28038,1,131.06,1,0,Surburban,0,Web,Discount,0,6.564560391
28045,12,29.99,0,1,Urban,1,Phone,Discount,0,9.611622193
28048,3,550.55,0,1,Surburban,1,Web,Discount,0,17.54126757
28053,10,138.75,1,0,Rural,1,Phone,Discount,0,4.446506881
28054,10,34.15,0,1,Urban,1,Phone,Discount,0,10.37542399
28056,1,62.28,0,1,Urban,0,Phone,Discount,0,12.74058637
28063,7,342.39,1,1,Surburban,0,Web,Discount,1,23.57702367
28065,12,237.34,0,1,Urban,0,Phone,Discount,0,9.346039334
